source,target,relation,source_label,target_label
prof::Appius Licinius Naso,ent::academic_org::##Cture,studied_at,Appius Licinius Naso,##Cture
prof::Appius Licinius Naso,ent::academic_org::Center For Automation And Control,studied_at,Appius Licinius Naso,Center For Automation And Control
prof::Appius Licinius Naso,ent::academic_org::Cities,studied_at,Appius Licinius Naso,Cities
prof::Appius Licinius Naso,ent::academic_org::Communities,studied_at,Appius Licinius Naso,Communities
prof::Appius Licinius Naso,ent::academic_org::Csic,studied_at,Appius Licinius Naso,Csic
prof::Appius Licinius Naso,"ent::academic_org::Industry, Innovation And Infraest",studied_at,Appius Licinius Naso,"Industry, Innovation And Infraest"
prof::Appius Licinius Naso,ent::academic_org::Institute For Mathematical Sciences,studied_at,Appius Licinius Naso,Institute For Mathematical Sciences
prof::Appius Licinius Naso,ent::academic_org::University Of Lisbon,studied_at,Appius Licinius Naso,University Of Lisbon
prof::Appius Licinius Paullus,ent::corporate_org::##Mpass Lexecon,worked_at,Appius Licinius Paullus,##Mpass Lexecon
prof::Appius Licinius Paullus,ent::corporate_org::Confemadera,worked_at,Appius Licinius Paullus,Confemadera
prof::Appius Licinius Paullus,ent::corporate_org::La Voz De C,worked_at,Appius Licinius Paullus,La Voz De C
prof::Appius Licinius Paullus,ent::academic_org::Uc3M,studied_at,Appius Licinius Paullus,Uc3M
prof::Appius Licinius Paullus,ent::location::##Hrcarem,worked_in,Appius Licinius Paullus,##Hrcarem
prof::Appius Licinius Paullus,ent::location::##Ádiz,worked_in,Appius Licinius Paullus,##Ádiz
prof::Appius Licinius Paullus,ent::location::Fe,worked_in,Appius Licinius Paullus,Fe
prof::Appius Licinius Paullus,ent::location::Mondosonoro,worked_in,Appius Licinius Paullus,Mondosonoro
prof::Appius Licinius Scipio,ent::location::Bil,located_in,Appius Licinius Scipio,Bil
prof::Appius Licinius Scipio,ent::corporate_org::##Al,worked_at,Appius Licinius Scipio,##Al
prof::Appius Licinius Scipio,ent::corporate_org::##Al Llp,worked_at,Appius Licinius Scipio,##Al Llp
prof::Appius Licinius Scipio,ent::corporate_org::##D & B,worked_at,Appius Licinius Scipio,##D & B
prof::Appius Licinius Scipio,ent::corporate_org::##Erizon Business,worked_at,Appius Licinius Scipio,##Erizon Business
prof::Appius Licinius Scipio,ent::corporate_org::Acm España,worked_at,Appius Licinius Scipio,Acm España
prof::Appius Licinius Scipio,ent::corporate_org::Andersen Tax & L,worked_at,Appius Licinius Scipio,Andersen Tax & L
prof::Appius Licinius Scipio,ent::corporate_org::Broseta Abogados,worked_at,Appius Licinius Scipio,Broseta Abogados
prof::Appius Licinius Scipio,ent::corporate_org::European Union,worked_at,Appius Licinius Scipio,European Union
prof::Appius Licinius Scipio,ent::corporate_org::J,worked_at,Appius Licinius Scipio,J
prof::Appius Licinius Scipio,ent::corporate_org::L. P.,worked_at,Appius Licinius Scipio,L. P.
prof::Appius Licinius Scipio,ent::corporate_org::Litigation And Insolvency Area,worked_at,Appius Licinius Scipio,Litigation And Insolvency Area
prof::Appius Licinius Scipio,ent::corporate_org::Litigation And Insolvency Department,worked_at,Appius Licinius Scipio,Litigation And Insolvency Department
prof::Appius Licinius Scipio,ent::corporate_org::Mci Brussels,worked_at,Appius Licinius Scipio,Mci Brussels
prof::Appius Licinius Scipio,ent::corporate_org::Olleros Y Asociados S. L. P.,worked_at,Appius Licinius Scipio,Olleros Y Asociados S. L. P.
prof::Appius Licinius Scipio,ent::corporate_org::Representation Office,worked_at,Appius Licinius Scipio,Representation Office
prof::Appius Licinius Scipio,ent::course::##Sol,teaches_course,Appius Licinius Scipio,##Sol
prof::Appius Licinius Scipio,ent::course::International,teaches_course,Appius Licinius Scipio,International Mba
prof::Appius Licinius Scipio,ent::course::Master,teaches_course,Appius Licinius Scipio,Master
prof::Appius Licinius Scipio,ent::academic_org::Access To,studied_at,Appius Licinius Scipio,Access To
prof::Appius Licinius Scipio,ent::academic_org::Banking Litigation,studied_at,Appius Licinius Scipio,Banking Litigation
prof::Appius Licinius Scipio,ent::academic_org::International Bankruptcy Proceedings,studied_at,Appius Licinius Scipio,International Bankruptcy Proceedings
prof::Appius Licinius Scipio,ent::academic_org::International Union Of Lawyers,studied_at,Appius Licinius Scipio,International Union Of Lawyers
prof::Appius Licinius Scipio,ent::academic_org::Legal Profession,studied_at,Appius Licinius Scipio,Legal Profession
prof::Appius Licinius Scipio,ent::academic_org::Profession,studied_at,Appius Licinius Scipio,Profession
prof::Appius Licinius Scipio,ent::academic_org::Uia Congress,studied_at,Appius Licinius Scipio,Uia Congress
prof::Appius Licinius Scipio,ent::academic_org::University Of Murcia,studied_at,Appius Licinius Scipio,University Of Murcia
prof::Appius Licinius Scipio,ent::location::Luxembourg,worked_in,Appius Licinius Scipio,Luxembourg
